0.01,0.453689802610909
0.02,0.494775806032939
0.03,0.503064628179449
0.04,0.504527819308918
0.05,0.503897924043617
0.06,0.502527496167366
0.07,0.500900919330093
0.08,0.499214388576431
0.09,0.497552234096256
0.1,0.495950755724701
0.11,0.494424198029669
0.12,0.49297633974552
0.13,0.491605913575554
0.14,0.490309310783023
0.15,0.489081953205094
0.16,0.487918976564283
0.17,0.486815579257764
0.18,0.485767219704254
0.19,0.484769671346861
0.2,0.483819051249366
0.21,0.482911829568368
0.22,0.482044742266948
0.23,0.481214917947209
0.24,0.480419661995615
0.25,0.479656577460554
0.26,0.479161206403177
0.27,0.478693806860365
0.28,0.478252580527597
0.29,0.477835870309166
0.3,0.477442161153551
0.31,0.477070092068685
0.32,0.476718336201168
0.33,0.476385750189082
0.34,0.476071256367538
0.35,0.475773877990136
0.36,0.475492661992646
0.37,0.475226775635003
0.38,0.474975448243643
0.39,0.474737920958931
0.4,0.474513516006019
0.41,0.474301607466398
0.42,0.474101604644016
0.43,0.473912955949072
0.44,0.473735145625537
0.45,0.473567708102759
0.46,0.473410156143741
0.47,0.473262099532387
0.48,0.473123110323864
0.49,0.472992818585154
0.5,0.472870876684385
0.51,0.472756951307341
0.52,0.472650745224252
0.53,0.472551926744782
0.54,0.472460232274161
0.55,0.472375395990451
0.56,0.47229716610875
0.57,0.472225326014748
0.58,0.472159604970813
0.59,0.472099827391861
0.6,0.472045754296339
0.61,0.472427368267557
0.62,0.472798894433546
0.63,0.4731755694574
0.64,0.473557264154552
0.65,0.473943792564619
0.66,0.474334988739827
0.67,0.474730741232959
0.68,0.475130910473136
0.69,0.475535311098289
0.7,0.475943849998921
0.71,0.476356439505972
0.72,0.476772893301886
0.73,0.477193151021451
0.74,0.477617087709045
0.75,0.47804460355106
0.76,0.478475575063495
0.77,0.478909945136119
0.78,0.479347604944262
0.79,0.479788466493744
0.8,0.480232445146585
0.81,0.480679442157391
0.82,0.481129416849458
0.83,0.481582270082823
0.84,0.482037932271209
0.85,0.482496333267608
0.86,0.482957388127087
0.87,0.483421066185272
0.88,0.483887269860764
0.89,0.484355972939805
0.9,0.484827099390378
0.91,0.488123923666232
0.92,0.498014396493796
0.93,0.52079106001836
0.94,0.551508677826141
0.95,0.582226295633922
0.96,0.612943913441703
0.97,0.643661531249484
0.98,0.674379149057266
0.99,0.705096766865047
1.0,0.735814384672828
1.01,0.76653200248061
1.02,0.797249620288391
1.03,0.827967238096172
1.04,0.858684855903954
1.05,0.889402473711735
1.06,0.891605655440966
1.07,0.893915242088385
1.08,0.896327912954671
1.09,0.89884074389586
1.1,0.901451030322665
1.11,0.90415683279182
1.12,0.906956223036504
1.13,0.909847566473034
1.14,0.911381098696771
1.15,0.91103202445271
1.16,0.909872181703578
1.17,0.908750366790114
1.18,0.907688552277288
1.19,0.906511319187874
1.2,0.904944375353746
1.21,0.903419954406719
1.22,0.901932403332501
1.23,0.900477231815874
1.24,0.899050664208605
1.25,0.897649140699465
1.26,0.896269716767128
1.27,0.894909909600034
1.28,0.893567331526391
1.29,0.892240250030756
1.3,0.89092654979162
1.31,0.889624896743969
1.32,0.888333823222272
1.33,0.887052105031114
1.34,0.885778636018988
1.35,0.884512314630086
1.36,0.883252440159402
1.37,0.881998091725256
